Group Number,Subhalo ID,Snapshot,Mass,Pos x,Pos y,Pos z,Vel x,Vel y,Vel z,Subhalo ID at Snap,Subfind ID at snapp
13940,795404,122,7.8228349685668945,41600.1796875,40747.1015625,10207.275390625,-117.5594253540039,-79.03358459472656,-63.36872482299805,100000092100000013,776880
13940,795404,121,7.788419723510742,41612.51953125,40755.1953125,10213.7138671875,-117.56880187988281,-78.95842742919922,-63.531333923339844,100000092100000014,776203
13940,795404,120,7.631168842315674,41630.90234375,40766.6015625,10223.3671875,-117.70255279541016,-78.98977661132812,-63.495487213134766,100000092100000015,775766
13940,795404,119,7.7058234214782715,41648.9609375,40778.6328125,10232.529296875,-117.83545684814453,-78.69112396240234,-63.84235382080078,100000092100000016,771036
13940,795404,118,7.666113376617432,41661.3984375,40786.68359375,10239.806640625,-117.94929504394531,-78.53990936279297,-63.77792739868164,100000092100000017,770505
13940,795404,117,7.613166809082031,41679.83203125,40799.828125,10249.7373046875,-118.14305877685547,-78.44446563720703,-64.09086608886719,100000092100000018,769426
13940,795404,116,7.517333984375,41698.6796875,40812.0859375,10260.228515625,-117.9438705444336,-78.16759490966797,-64.08167266845703,100000092100000019,766819
13940,795404,115,7.531099796295166,41711.921875,40820.734375,10266.892578125,-118.25849914550781,-78.20121765136719,-64.14776611328125,100000092100000020,764044
13940,795404,114,7.446385860443115,41730.16015625,40833.75390625,10276.7265625,-117.89490509033203,-77.82093811035156,-64.24998474121094,100000092100000021,761945
13940,795404,113,7.423618793487549,41749.0703125,40845.90625,10286.6484375,-117.85633850097656,-77.45087432861328,-64.46636199951172,100000092100000022,759400
13940,795404,112,7.423618793487549,41768.4375,40858.8984375,10296.7470703125,-118.0444564819336,-77.08164978027344,-64.64974212646484,100000092100000023,757410
13940,795404,111,7.347905158996582,41787.49609375,40871.640625,10307.498046875,-117.95616149902344,-76.73580169677734,-64.74622344970703,100000092100000024,756024
13940,795404,110,7.394498348236084,41800.01953125,40879.58203125,10314.6904296875,-117.5702133178711,-76.61480712890625,-64.93000793457031,100000092100000025,753427
13940,795404,109,7.313490390777588,41819.2890625,40892.6875,10325.4208984375,-117.56066131591797,-76.17250061035156,-64.95274353027344,100000092100000026,752176
13940,795404,108,7.269015312194824,41838.94140625,40904.9453125,10335.451171875,-117.4904556274414,-75.78160858154297,-65.31863403320312,100000092100000027,749927
13940,795404,107,7.275897979736328,41858.18359375,40917.60546875,10345.984375,-117.3809585571289,-75.43069458007812,-65.6568603515625,100000092100000028,747402
13940,795404,106,7.216598033905029,41877.27734375,40929.37890625,10356.0908203125,-117.2186279296875,-75.1316146850586,-65.96249389648438,100000092100000029,745969
13940,795404,105,7.125530242919922,41896.51953125,40940.73828125,10366.75,-117.00309753417969,-74.6240234375,-66.27574920654297,100000092100000030,743338
13940,795404,104,7.086349964141846,41915.87109375,40953.12109375,10377.85546875,-116.81221008300781,-74.11211395263672,-66.4798583984375,100000092100000031,741763
13940,795404,103,7.007989406585693,41935.03125,40965.8984375,10388.8544921875,-116.92221069335938,-73.84831237792969,-66.4073715209961,100000092100000032,740840
13940,795404,102,7.028109073638916,41954.5859375,40977.62890625,10400.68359375,-116.56947326660156,-73.48063659667969,-66.60469055175781,100000092100000033,736194
13940,795404,101,6.94921875,41974.453125,40990.01171875,10411.3994140625,-116.06544494628906,-72.57276153564453,-66.6280517578125,100000092100000034,734361
13940,795404,100,6.856562614440918,41999.4296875,41004.66796875,10426.1455078125,-115.6317367553711,-71.74784851074219,-66.87960052490234,100000092100000035,731592
13940,795404,99,6.8814473152160645,42018.96484375,41016.515625,10436.955078125,-115.19881439208984,-71.61791229248047,-66.9078369140625,100000092100000036,727137
13940,795404,98,6.723667144775391,42039.04296875,41028.6875,10447.775390625,-114.3990707397461,-70.89750671386719,-67.10623931884766,100000092100000037,726104
13940,795404,97,6.61777400970459,42058.2578125,41041.203125,10458.142578125,-114.15461730957031,-70.46331024169922,-67.04902648925781,100000092100000038,725716
13940,795404,96,6.661719799041748,42084.07421875,41057.171875,10472.87109375,-113.31568908691406,-69.6408462524414,-67.26707458496094,100000092100000039,719964
13940,795404,95,6.537295341491699,42103.71484375,41068.5625,10484.28125,-112.87094116210938,-68.86344146728516,-67.23383331298828,100000092100000040,719792
13940,795404,94,6.285799980163574,42129.75,41084.07421875,10499.44921875,-112.64022827148438,-68.7044906616211,-66.8572998046875,100000092100000041,721270
13940,795404,93,6.3281569480896,42148.4140625,41095.58984375,10510.1279296875,-112.16645812988281,-67.52376556396484,-67.53099822998047,100000092100000042,716256
13940,795404,92,6.260915279388428,42172.4609375,41111.4453125,10524.6083984375,-111.39192199707031,-67.18922424316406,-67.7848129272461,100000092100000043,712745
13940,795404,91,6.164023399353027,42190.30859375,41122.046875,10536.998046875,-110.76463317871094,-66.58189392089844,-67.79325103759766,100000092100000044,710893
13940,795404,90,6.060248374938965,42215.875,41136.91796875,10551.5380859375,-109.87325286865234,-65.8385238647461,-67.96248626708984,100000092100000045,708831
13940,795404,89,5.968650817871094,42241.25390625,41151.8203125,10567.029296875,-109.36228942871094,-64.7750473022461,-68.47959899902344,100000092100000046,705324
13940,795404,88,5.8542866706848145,42265.34375,41167.97265625,10582.9482421875,-108.82305908203125,-64.1662368774414,-68.05117797851562,100000092100000047,702514
13940,795404,87,5.702330112457275,42283.7890625,41179.2734375,10595.177734375,-108.21385955810547,-63.44278335571289,-68.33809661865234,100000092100000048,700755
13940,795404,86,5.499545574188232,42307.76171875,41192.90625,10610.6826171875,-107.76593017578125,-62.784969329833984,-68.0361557006836,100000092100000049,699914
13940,795404,85,5.493191719055176,42313.69921875,41196.54296875,10614.7197265625,-107.24176788330078,-62.58385467529297,-67.74836730957031,100000092100000050,698302
13940,795404,84,5.311585903167725,42336.5546875,41210.640625,10631.8994140625,-105.78569030761719,-62.05811309814453,-67.81519317626953,100000092100000051,698896
13940,795404,83,5.349707126617432,42359.9453125,41225.4609375,10646.39453125,-104.65965270996094,-62.0622444152832,-67.57803344726562,100000092100000052,690416
13940,795404,82,5.360296249389648,42382.98828125,41239.28515625,10661.4365234375,-103.86072540283203,-61.71544647216797,-66.97819519042969,100000092100000053,683700
13940,795404,81,5.267640113830566,42405.08984375,41254.390625,10674.8486328125,-103.24064636230469,-60.77656555175781,-67.01270294189453,100000092100000054,677705
13940,795404,80,5.1040358543396,42433.08203125,41271.1953125,10694.2119140625,-103.47264862060547,-59.74569320678711,-67.3587875366211,100000092100000055,671304
13940,795404,79,4.975905418395996,42456.32421875,41283.52734375,10706.84765625,-103.41458892822266,-58.67555618286133,-66.87891387939453,100000092100000056,666176
13940,795404,78,4.986494541168213,42483.41796875,41298.99609375,10725.5888671875,-103.453857421875,-57.62531661987305,-66.540283203125,100000092100000057,654860
13940,795404,77,4.847245693206787,42511.62109375,41314.00390625,10743.19140625,-103.58859252929688,-56.10893630981445,-66.36884307861328,100000092100000058,649248
13940,795404,76,4.685229301452637,42539.9765625,41329.22265625,10761.3037109375,-103.23664093017578,-54.79209518432617,-66.31107330322266,100000092100000059,645061
13940,795404,75,4.6021037101745605,42568.84375,41343.55859375,10779.2607421875,-102.80561065673828,-53.991275787353516,-65.68596649169922,100000092100000060,635502
13940,795404,74,4.647637367248535,42596.26171875,41355.9375,10795.5986328125,-100.41673278808594,-53.405967712402344,-64.79129791259766,100000092100000061,622528
13940,795404,73,4.513682842254639,42629.49609375,41372.1796875,10815.919921875,-100.73880004882812,-53.65365982055664,-63.79592514038086,100000092100000062,611470
13940,795404,72,4.445911407470703,42656.5703125,41387.7109375,10831.470703125,-98.92472839355469,-53.79874038696289,-62.89540481567383,100000092100000063,601320
13940,795404,71,4.4257917404174805,42689.3984375,41402.98828125,10852.3251953125,-98.20919799804688,-53.77678298950195,-62.34959030151367,100000092100000064,586510
13940,795404,70,4.275424003601074,42721.41796875,41420.2578125,10871.1767578125,-97.41229248046875,-53.661441802978516,-62.26268768310547,100000092100000065,576428
13940,795404,69,4.250010013580322,42752.0546875,41436.66796875,10890.962890625,-95.91067504882812,-54.25618362426758,-61.28428649902344,100000092100000066,560369
13940,795404,68,4.387670516967773,42786.2734375,41455.32421875,10910.09765625,-93.42073059082031,-53.336944580078125,-61.37210464477539,100000092100000067,533906
13940,795404,67,4.1059956550598145,42818.09765625,41475.63671875,10929.328125,-92.30660247802734,-52.415767669677734,-61.525733947753906,100000092100000068,519906
13940,795404,66,3.902681350708008,42848.62109375,41495.34375,10951.4267578125,-91.48536682128906,-51.979949951171875,-62.114253997802734,100000092100000069,502321
13940,795404,65,3.715780258178711,42877.46484375,41513.578125,10973.576171875,-91.71614837646484,-52.14827346801758,-61.49077224731445,100000092100000070,490971
13940,795404,64,3.604592800140381,42912.08984375,41528.578125,10998.8408203125,-89.71343231201172,-49.32529067993164,-59.09935760498047,100000092100000071,469576
13940,795404,63,3.498699903488159,42948.19140625,41542.9140625,11024.5791015625,-88.78104400634766,-47.146141052246094,-57.01490783691406,100000092100000072,444543
13940,795404,62,3.3546857833862305,42986.83203125,41562.4453125,11043.884765625,-91.04509735107422,-46.88069534301758,-55.888858795166016,100000092100000073,430829
13940,795404,61,3.141841173171997,43024.3125,41586.22265625,11055.2939453125,-86.94664001464844,-46.75405502319336,-53.62049865722656,100000092100000074,403430
13940,795404,60,2.912583112716675,43047.2890625,41597.0390625,11064.3662109375,-84.84326934814453,-47.64205551147461,-52.2213134765625,100000092100000075,394332
13940,795404,59,2.8342223167419434,43058.6796875,41602.41015625,11070.82421875,-83.93653106689453,-46.882606506347656,-54.724945068359375,100000092100000076,387246
13940,795404,58,2.480010747909546,43082.8671875,41614.85546875,11104.8466796875,-80.1740493774414,-47.511695861816406,-58.926475524902344,100000092100000077,357342
13940,795404,57,2.1062090396881104,43116.69921875,41638.98828125,11142.150390625,-79.0794677734375,-53.15739059448242,-59.978858947753906,100000092100000078,332926
13940,795404,56,1.6418687105178833,43154.9453125,41665.83203125,11178.93359375,-81.31729888916016,-58.49127197265625,-62.66419982910156,100000092100000079,314929
13940,795404,55,1.2304749488830566,43189.0,41697.546875,11207.3076171875,-81.16224670410156,-63.90607833862305,-59.95650100708008,100000092100000080,320835
13940,795404,54,1.240005373954773,43196.734375,41706.09375,11213.7666015625,-81.278564453125,-63.70226287841797,-60.502262115478516,100000092100000081,295732
13940,795404,53,1.1330535411834717,43217.55859375,41725.86328125,11227.3896484375,-80.8096923828125,-63.0810661315918,-58.68218994140625,100000092100000082,295660
13940,795404,52,0.9848035573959351,43246.2421875,41753.2578125,11250.8564453125,-76.08241271972656,-64.62347412109375,-56.076690673828125,100000092100000083,266554
13940,795404,51,0.8360241055488586,43271.55859375,41775.359375,11269.7509765625,-72.6277084350586,-64.81916046142578,-53.561824798583984,100000092100000084,303736
13940,795404,50,0.7687821388244629,43300.91015625,41801.48828125,11289.900390625,-72.12055206298828,-62.93949508666992,-51.55680847167969,100000092100000085,286478
13940,795404,49,0.724307119846344,43304.2109375,41805.2578125,11289.1416015625,-70.22811889648438,-61.72377014160156,-49.723655700683594,100000092100000086,289410
13940,795404,48,0.6692428588867188,43328.5703125,41823.9609375,11303.9814453125,-72.17801666259766,-58.15984344482422,-49.064456939697266,100000092100000087,261452
13940,795404,47,0.537935733795166,43356.21875,41842.0703125,11326.3857421875,-70.84664916992188,-54.89673614501953,-49.62595748901367,100000092100000088,245944
13940,795404,46,0.47175267338752747,43382.3203125,41863.3359375,11346.7490234375,-72.01222229003906,-51.26755142211914,-49.082923889160156,100000092100000089,242129
13940,795404,45,0.46010446548461914,43394.87109375,41872.3203125,11354.076171875,-69.93917083740234,-50.723995208740234,-48.027767181396484,100000092100000090,225354
13940,795404,44,0.42780715227127075,43405.609375,41879.14453125,11359.427734375,-67.52949523925781,-51.52834701538086,-46.20435333251953,100000092100000091,220347
13940,795404,43,0.3626830279827118,43424.37109375,41889.84765625,11369.765625,-67.54886627197266,-49.271888732910156,-43.828643798828125,100000092100000092,204858
13940,795404,42,0.2843223214149475,43442.83203125,41899.8046875,11378.3916015625,-66.54877471923828,-44.62297821044922,-42.48244094848633,100000092100000093,193658
13940,795404,41,0.2583785653114319,43451.953125,41903.90234375,11383.072265625,-65.19482421875,-41.74270248413086,-41.598907470703125,100000092100000094,184652
13940,795404,40,0.26367321610450745,43465.0703125,41912.5390625,11389.2822265625,-64.34954833984375,-44.14603805541992,-41.1448860168457,100000092100000095,158164
13940,795404,39,0.19801963865756989,43488.30078125,41927.0859375,11405.447265625,-63.73941421508789,-39.73943328857422,-38.74320602416992,100000092100000096,179753
13940,795404,38,0.178958922624588,43512.41796875,41940.26953125,11418.787109375,-61.883113861083984,-39.94083023071289,-35.65359115600586,100000092100000097,154652
13940,795404,37,0.13183660805225372,43537.21484375,41952.8359375,11425.4619140625,-63.7321891784668,-39.844051361083984,-34.12016296386719,100000092100000098,158941
13940,795404,36,0.11118750274181366,43553.64453125,41962.02734375,11436.640625,-64.2641372680664,-39.39999008178711,-35.57408142089844,100000092100000099,143103
13940,795404,35,0.10854017734527588,43555.33203125,41960.8984375,11435.3310546875,-64.06281280517578,-38.57107925415039,-35.77381134033203,100000092100000100,138304
13940,795404,34,0.090538389980793,43568.53125,41970.59375,11445.4775390625,-63.00546646118164,-39.392181396484375,-33.67045211791992,100000092100000101,130799
13940,795404,33,0.07994910329580307,43582.5390625,41979.1640625,11456.75390625,-58.91078567504883,-37.872886657714844,-31.6131649017334,100000092100000102,109634
13940,795404,32,0.07730178534984589,43587.12890625,41980.55078125,11458.3623046875,-59.397544860839844,-38.05416488647461,-31.743349075317383,100000092100000103,105196
13940,795404,31,0.044475000351667404,43595.18359375,41984.93359375,11461.6357421875,-51.22213363647461,-33.46925735473633,-39.55159378051758,100000092100000104,142575
13940,795404,30,0.03918035700917244,43609.48828125,41995.2890625,11473.67578125,-50.18936538696289,-32.4856071472168,-39.6361198425293,100000092100000105,131515
13940,795404,29,0.03282678499817848,43620.703125,42005.35546875,11486.16015625,-49.24381637573242,-33.11565017700195,-34.13191223144531,100000092100000106,111643
13940,795404,28,0.029649998992681503,43636.3828125,42013.58984375,11494.7060546875,-48.496463775634766,-31.937631607055664,-32.76308822631836,100000092100000107,86869
14017,795964,135,8.168575286865234,33544.86328125,65706.0234375,34751.71484375,127.55020141601562,-68.25239562988281,167.45492553710938,100000805100000000,795964
14017,795964,134,8.186576843261719,33532.921875,65712.5,34736.06640625,127.83001708984375,-68.68025970458984,167.27606201171875,100000805100000001,795024
14017,795964,133,8.100274085998535,33514.30078125,65723.0625,34712.21875,128.36607360839844,-69.3893051147461,167.08795166015625,100000805100000002,793897
14017,795964,132,8.079095840454102,33502.59765625,65729.3828125,34695.7890625,128.5782470703125,-69.75741577148438,166.92189025878906,100000805100000003,791524
14017,795964,131,8.064800262451172,33483.3359375,65739.8828125,34671.4375,129.0720977783203,-70.38975524902344,166.49143981933594,100000805100000004,789200
14017,795964,130,8.077507019042969,33470.56640625,65746.90625,34655.4765625,129.24200439453125,-70.81997680664062,166.33160400390625,100000805100000005,787307
14017,795964,129,8.076977729797363,33451.35546875,65757.2265625,34631.02734375,129.6314697265625,-71.46832275390625,166.0908966064453,100000805100000006,785213
14017,795964,128,8.07009506225586,33438.6796875,65764.484375,34614.890625,129.94679260253906,-71.9432373046875,165.85601806640625,100000805100000007,783723
14017,795964,127,8.049445152282715,33419.453125,65775.78125,34590.1328125,130.1535186767578,-72.46138763427734,165.42137145996094,100000805100000008,782373
14017,795964,126,7.979026794433594,33406.25,65783.1953125,34573.37890625,130.28733825683594,-72.97014617919922,165.2083282470703,100000805100000009,782054
14017,795964,125,7.961554527282715,33386.1953125,65794.1875,34548.14453125,130.6394805908203,-73.5945053100586,164.77467346191406,100000805100000010,779871
14017,795964,124,7.90490198135376,33366.171875,65805.328125,34523.4375,130.81298828125,-74.08055877685547,164.34274291992188,100000805100000011,778771
14017,795964,123,7.90490198135376,33353.0,65813.0234375,34506.5,130.97671508789062,-74.58272552490234,164.2020263671875,100000805100000012,777306
14017,795964,122,7.788419723510742,33332.81640625,65824.703125,34481.20703125,130.973388671875,-75.1402587890625,163.4158935546875,100000805100000013,776564
14017,795964,121,7.793184757232666,33319.31640625,65832.1171875,34463.88671875,131.2393341064453,-75.62242126464844,162.86741638183594,100000805100000014,775301
14017,795964,120,7.715353488922119,33299.1640625,65843.6328125,34438.921875,131.6387481689453,-76.06389617919922,162.1108856201172,100000805100000015,774097
14017,795964,119,7.67034912109375,33279.3671875,65855.7265625,34413.6328125,131.93492126464844,-76.58179473876953,161.27464294433594,100000805100000016,770964
14017,795964,118,7.654465198516846,33265.41796875,65863.484375,34396.11328125,132.0315704345703,-76.84255981445312,160.81491088867188,100000805100000017,770199
14017,795964,117,7.598341941833496,33244.03515625,65875.9296875,34371.37109375,132.37652587890625,-77.31355285644531,160.0664825439453,100000805100000018,769156
14017,795964,116,7.605754375457764,33223.09375,65888.375,34346.3671875,132.5345916748047,-77.76042938232422,159.20884704589844,100000805100000019,766213
14017,795964,115,7.509921550750732,33209.0078125,65896.5859375,34329.640625,132.8170166015625,-78.09716033935547,158.8585662841797,100000805100000020,764707
14017,795964,114,7.481330394744873,33187.46484375,65909.140625,34304.46875,133.12643432617188,-78.51224517822266,157.89849853515625,100000805100000021,761779
14017,795964,113,7.404028415679932,33166.0625,65921.5390625,34279.33203125,133.26348876953125,-79.04766082763672,157.21250915527344,100000805100000022,760021
14017,795964,112,7.341551780700684,33144.01953125,65933.7109375,34253.984375,133.5367889404297,-79.56802368164062,156.2430877685547,100000805100000023,759032
14017,795964,111,7.254189968109131,33121.7578125,65946.8125,34229.1328125,133.94580078125,-80.1012954711914,155.4095001220703,100000805100000024,757653
14017,795964,110,7.183241844177246,33108.140625,65955.171875,34212.546875,133.98678588867188,-80.52477264404297,154.76358032226562,100000805100000025,756783
14017,795964,109,7.145120620727539,33086.8828125,65967.7890625,34187.1640625,134.19664001464844,-80.88520812988281,153.84107971191406,100000805100000026,754560
14017,795964,108,7.097468852996826,33064.234375,65981.2265625,34162.03125,134.3604278564453,-81.41573333740234,153.02757263183594,100000805100000027,752734
14017,795964,107,7.099057197570801,33041.78125,65994.8671875,34138.0625,134.4569549560547,-81.80538940429688,152.24082946777344,100000805100000028,750450
14017,795964,106,6.996870517730713,33019.3984375,66009.265625,34113.5,134.7228240966797,-82.22633361816406,151.63380432128906,100000805100000029,749342
14017,795964,105,6.926451683044434,32997.66796875,66023.09375,34088.19140625,134.93125915527344,-82.63783264160156,150.8356170654297,100000805100000030,746469
14017,795964,104,6.895213603973389,32974.8046875,66036.4140625,34062.9609375,134.83587646484375,-83.00536346435547,150.13719177246094,100000805100000031,744653
14017,795964,103,6.887800693511963,32952.14453125,66050.40625,34037.58984375,134.6553955078125,-83.07534790039062,149.31478881835938,100000805100000032,742780
14017,795964,102,6.834324836730957,32929.6640625,66065.03125,34013.55078125,134.6793212890625,-83.42086791992188,148.49623107910156,100000805100000033,739170
14017,795964,101,6.778201580047607,32906.67578125,66078.8125,33987.87109375,134.59568786621094,-83.44803619384766,147.66575622558594,100000805100000034,737325
14017,795964,100,6.669661521911621,32877.2421875,66097.125,33954.8125,134.4631805419922,-83.66143035888672,146.50148010253906,100000805100000035,735205
14017,795964,99,6.633128643035889,32855.0234375,66111.015625,33929.87109375,134.1319122314453,-83.6861343383789,145.66110229492188,100000805100000036,732714
14017,795964,98,6.589712619781494,32831.49609375,66124.8125,33905.8046875,133.98260498046875,-84.04689025878906,144.74655151367188,100000805100000037,730133
14017,795964,97,6.5531792640686035,32809.07421875,66137.9453125,33881.6875,133.69625854492188,-84.54171752929688,143.80953979492188,100000805100000038,728212
14017,795964,96,6.501821517944336,32778.79296875,66157.96875,33850.609375,132.9850311279297,-84.39114379882812,142.3937225341797,100000805100000039,725177
14017,795964,95,6.478525161743164,32756.68359375,66171.9609375,33828.33984375,132.5185546875,-84.43502807617188,141.57366943359375,100000805100000040,722195
14017,795964,94,6.392751693725586,32728.126953125,66191.1796875,33796.82421875,132.03573608398438,-84.4014663696289,141.0556182861328,100000805100000041,720182
14017,795964,93,6.385868549346924,32705.87890625,66205.15625,33773.1484375,132.303955078125,-84.54562377929688,140.64979553222656,100000805100000042,715850
14017,795964,92,6.376338481903076,32676.525390625,66221.8359375,33740.203125,132.2230987548828,-85.14096069335938,139.9251708984375,100000805100000043,711238
14017,795964,91,6.432991027832031,32654.029296875,66235.4296875,33714.3515625,132.6100311279297,-85.73162078857422,139.01016235351562,100000805100000044,705883
14017,795964,90,6.385868549346924,32621.28515625,66256.1015625,33682.390625,133.0775146484375,-86.95669555664062,137.00875854492188,100000805100000045,700960
14017,795964,89,6.336628437042236,32589.0625,66276.1796875,33651.11328125,132.20811462402344,-87.53288269042969,134.69317626953125,100000805100000046,695620
14017,795964,88,6.489114284515381,32558.654296875,66296.71875,33621.3828125,131.0767364501953,-87.55498504638672,133.0520477294922,100000805100000047,686657
14017,795964,87,6.398046493530273,32535.693359375,66312.6015625,33599.765625,130.11407470703125,-87.39909362792969,131.64390563964844,100000805100000048,682916
14017,795964,86,6.4001641273498535,32507.02734375,66332.5078125,33571.0390625,128.59666442871094,-87.27405548095703,130.25885009765625,100000805100000049,676127
14017,795964,85,6.373161792755127,32499.603515625,66337.34375,33564.42578125,128.0655059814453,-86.67312622070312,129.98178100585938,100000805100000050,675105
14017,795964,84,6.346158981323242,32470.3046875,66357.3515625,33536.72265625,126.49617767333984,-86.28628540039062,128.98565673828125,100000805100000051,670270
14017,795964,83,6.278916835784912,32443.0,66375.359375,33508.7109375,125.02114868164062,-85.69536590576172,128.04588317871094,100000805100000052,665258
14017,795964,82,6.259856224060059,32415.931640625,66393.3984375,33480.53515625,123.00908660888672,-85.04149627685547,127.58238220214844,100000805100000053,659039
14017,795964,81,6.038010597229004,32390.478515625,66410.453125,33453.58203125,121.13970184326172,-83.47421264648438,127.40080261230469,100000805100000054,654570
14017,795964,80,5.913057327270508,32360.142578125,66430.0234375,33418.0,120.06602478027344,-81.89226531982422,128.7330322265625,100000805100000055,647109
14017,795964,79,5.817753791809082,32335.56640625,66443.8671875,33388.0625,121.24124908447266,-81.9330062866211,128.6223602294922,100000805100000056,642445
14017,795964,78,5.485249996185303,32303.658203125,66463.09375,33350.48828125,121.83616638183594,-79.54956817626953,130.31689453125,100000805100000057,636129
14017,795964,77,5.2199883460998535,32270.27734375,66482.0546875,33312.53515625,122.5032730102539,-79.10880279541016,131.45921325683594,100000805100000058,630308
14017,795964,76,4.93672513961792,32235.583984375,66503.7109375,33276.9296875,123.2250747680664,-79.6626205444336,130.0189666748047,100000805100000059,627770
14017,795964,75,4.797475814819336,32202.748046875,66524.5234375,33241.34765625,122.34149932861328,-80.4175033569336,127.1826400756836,100000805100000060,619658
14017,795964,74,4.6216936111450195,32170.23046875,66546.8515625,33206.59765625,122.58314514160156,-80.50592803955078,125.66570281982422,100000805100000061,613144
14017,795964,73,4.293426036834717,32132.15625,66572.359375,33166.56640625,121.17789459228516,-81.01372528076172,123.58148193359375,100000805100000062,629963
14017,795964,72,4.136175155639648,32100.603515625,66593.4296875,33133.7109375,120.33151245117188,-80.28670501708984,122.03377532958984,100000805100000063,623414
14017,795964,71,4.0212812423706055,32063.861328125,66619.890625,33094.42578125,119.08704376220703,-80.31795501708984,119.06170654296875,100000805100000064,611535
14017,795964,70,4.0535783767700195,32026.892578125,66645.484375,33057.94921875,117.16407012939453,-80.47992706298828,116.91423797607422,100000805100000065,597043
14017,795964,69,3.856088399887085,31991.6484375,66669.5546875,33021.13671875,115.38397979736328,-79.96324157714844,114.98609924316406,100000805100000066,588342
14017,795964,68,3.7914936542510986,31952.466796875,66700.21875,32980.81640625,113.05040740966797,-79.31761169433594,112.40868377685547,100000805100000067,569752
14017,795964,67,3.766608953475952,31913.134765625,66729.984375,32942.70703125,111.21508026123047,-78.87159729003906,110.57157135009766,100000805100000068,550284
14017,795964,66,3.4552838802337646,31878.306640625,66756.9296875,32903.66015625,109.16898345947266,-77.50241088867188,109.079833984375,100000805100000069,541905
14017,795964,65,3.4881107807159424,31843.54296875,66781.6953125,32866.8984375,107.819091796875,-77.0333023071289,106.7817611694336,100000805100000070,515384
14017,795964,64,3.328742027282715,31799.908203125,66807.1328125,32828.73828125,105.55982208251953,-77.28527069091797,103.69477844238281,100000805100000071,494915
14017,795964,63,3.2535579204559326,31754.51171875,66831.0546875,32788.62890625,104.55123138427734,-76.2698745727539,101.4639663696289,100000805100000072,471827
14017,795964,62,0.0227669645100832,31715.33984375,66869.8359375,32751.95703125,94.18833923339844,-99.51785278320312,79.92942810058594,100000805100000073,424952
14017,795964,60,0.03653303533792496,31639.46875,66912.46875,32690.009765625,117.90833282470703,-63.20622634887695,109.35433959960938,100000805100000074,363369
14017,795964,59,3.4256339073181152,31619.337890625,66925.25,32670.646484375,99.67768096923828,-76.02490997314453,94.59037017822266,100000805100000075,349567
14017,795964,58,3.049184799194336,31576.27734375,66957.4140625,32625.193359375,96.42073059082031,-78.09557342529297,90.67838287353516,100000805100000076,328895
14017,795964,57,2.993591070175171,31554.1484375,67002.078125,32591.826171875,94.4282455444336,-75.95184326171875,91.0887451171875,100000805100000077,302575
14017,795964,56,1.944192886352539,31536.62109375,67032.9765625,32584.955078125,68.46919250488281,-68.62140655517578,78.28924560546875,100000805100000078,280970
14017,795964,55,1.1706454753875732,31512.95703125,67059.671875,32568.09375,55.08639144897461,-57.6121711730957,62.1071891784668,100000805100000079,257183
14017,795964,54,1.007570505142212,31507.53515625,67067.46875,32560.998046875,51.7468376159668,-57.80030822753906,61.25285720825195,100000805100000080,250301
14017,795964,53,0.9212678670883179,31493.181640625,67079.9609375,32545.080078125,52.057044982910156,-58.102230072021484,65.37238311767578,100000805100000081,238147
14017,795964,52,0.8778517842292786,31472.748046875,67101.6953125,32518.869140625,50.10507583618164,-53.827125549316406,68.27437591552734,100000805100000082,277997
14017,795964,51,0.8497901558876038,31458.826171875,67125.078125,32495.3203125,45.54355239868164,-50.4288330078125,72.99159240722656,100000805100000083,246068
14017,795964,50,0.818551778793335,31445.546875,67145.3125,32471.810546875,43.353485107421875,-48.42030334472656,76.31861877441406,100000805100000084,267606
14017,795964,49,0.815904438495636,31443.267578125,67148.6796875,32465.115234375,42.766597747802734,-48.73428726196289,77.44891357421875,100000805100000085,259211
14017,795964,48,0.7534276843070984,31432.25,67160.5234375,32442.041015625,41.07908248901367,-46.45281982421875,80.09281158447266,100000805100000086,240324
14017,795964,47,0.6459464430809021,31414.978515625,67175.9921875,32410.453125,38.725547790527344,-43.7491455078125,83.68732452392578,100000805100000087,226716
14017,795964,46,0.5940589308738708,31399.21875,67195.8984375,32376.951171875,39.390804290771484,-42.79323959350586,85.29383087158203,100000805100000088,196877
14017,795964,45,0.48604822158813477,31394.16015625,67204.671875,32359.78125,38.54957580566406,-45.04092788696289,89.08052062988281,100000805100000089,186241
14017,795964,44,0.4627517759799957,31386.205078125,67213.2578125,32345.490234375,37.818931579589844,-44.59349822998047,89.06318664550781,100000805100000090,184678
14017,795964,43,0.4066285789012909,31375.380859375,67232.4765625,32312.349609375,38.17483139038086,-41.62963104248047,89.6082534790039,100000805100000091,171885
14017,795964,42,0.22819910943508148,31357.365234375,67246.546875,32280.580078125,37.089839935302734,-53.44179153442383,92.4391860961914,100000805100000092,243297
14017,795964,41,0.2255517840385437,31352.912109375,67250.5859375,32268.365234375,36.934425354003906,-51.78042221069336,89.78209686279297,100000805100000093,226135
14017,795964,40,0.22184553742408752,31341.076171875,67260.4609375,32250.71484375,38.439605712890625,-47.6644401550293,86.5020751953125,100000805100000094,169951
14017,795964,39,0.18795982003211975,31332.041015625,67273.1875,32224.734375,37.719051361083984,-48.016597747802734,84.45711517333984,100000805100000095,186942
